lev,term,time,estimate,r.squared,adj.r.squared
700,full,2007-09-01T00:00:00Z,-0.0294113897909487,8.69094569200257e-05,-0.00015264806357429
700,sym,2007-09-01T00:00:00Z,-0.577249686148841,0.0311856541746258,0.030953547239833
700,asym,2007-09-01T00:00:00Z,1.32018845851243,0.115232367788827,0.115020396626343
50,full,2007-09-01T00:00:00Z,-0.102705525291203,0.000914374155015052,0.000675014877141389
50,sym,2007-09-01T00:00:00Z,0.210652297082816,0.00338178705709702,0.00314301891791569
50,asym,2007-09-01T00:00:00Z,-0.643524892583746,0.0398931820795502,0.0396631612798567
700,full,2007-09-02T00:00:00Z,-0.137826154300074,0.00189353456333141,0.00165440987108501
700,sym,2007-09-02T00:00:00Z,-0.545890153187648,0.0276701801398103,0.0274372309735764
700,asym,2007-09-02T00:00:00Z,0.940082137139876,0.0579706595311579,0.057744969703542
50,full,2007-09-02T00:00:00Z,-0.235917443097695,0.00481890599597612,0.00458048215936768
50,sym,2007-09-02T00:00:00Z,0.0674102830333561,0.000345906070369217,0.000106410599854279
50,asym,2007-09-02T00:00:00Z,-0.668790260853839,0.0430367910165717,0.0428075233574956
700,full,2007-09-03T00:00:00Z,-0.235501203586925,0.00578935656242918,0.00555116522475851
700,sym,2007-09-03T00:00:00Z,-0.417181546166375,0.0169233259933965,0.0166878021136632
700,asym,2007-09-03T00:00:00Z,0.353536949923404,0.0085857915051335,0.00834827013271022
50,full,2007-09-03T00:00:00Z,-0.213977241664362,0.00411812149475721,0.00387952976535966
50,sym,2007-09-03T00:00:00Z,0.0698383327240836,0.000385681887863254,0.000146195946772565
50,asym,2007-09-03T00:00:00Z,-0.623496201921807,0.0388564626909946,0.0386261935157889
700,full,2007-09-04T00:00:00Z,-0.10811167925511,0.00114913983310294,0.000909836800001229
700,sym,2007-09-04T00:00:00Z,-0.114717259108388,0.00120524872922168,0.000965959138596206
700,asym,2007-09-04T00:00:00Z,-0.024311007681403,3.8238447735317e-05,-0.00020133073327866
50,full,2007-09-04T00:00:00Z,0.123223876306533,0.00153563931472056,0.00129642887852388
50,sym,2007-09-04T00:00:00Z,0.300972445267873,0.00805434996467702,0.0078167012703706
50,asym,2007-09-04T00:00:00Z,-0.304054154083382,0.0103904181021408,0.0101533290791658
700,full,2007-09-05T00:00:00Z,0.34961129564694,0.0130376305674653,0.0128011757592639
700,sym,2007-09-05T00:00:00Z,0.391819172924866,0.0152542419846329,0.01501831822852
700,asym,2007-09-05T00:00:00Z,0.0279622142930087,5.48829640979465e-05,-0.000184682229250388
50,full,2007-09-05T00:00:00Z,0.424834969713681,0.0147221885570816,0.0144861373324906
50,sym,2007-09-05T00:00:00Z,0.474967148723561,0.0161784361097297,0.0159427337705129
50,asym,2007-09-05T00:00:00Z,0.0453112702850559,0.000186112690299889,-5.34210632483489e-05
700,full,2007-09-06T00:00:00Z,0.632519696025539,0.0366918591039213,0.0364610713365767
