lev,term,time,estimate,r.squared,adj.r.squared
700,full,1971-09-01T00:00:00Z,0.565357752963989,0.0282868724262287,0.0280540710061105
700,sym,1971-09-01T00:00:00Z,0.599865043960545,0.0296644870282129,0.0294320156547171
700,asym,1971-09-01T00:00:00Z,0.127218738158591,0.000942555810132584,0.000703203283972997
50,full,1971-09-01T00:00:00Z,-0.156512465074104,0.00347408293138385,0.00323533690429512
50,sym,1971-09-01T00:00:00Z,0.0812212333431182,0.000822543758582151,0.000583162480134347
50,asym,1971-09-01T00:00:00Z,-0.514627247250968,0.0417406802888999,0.0415111021097645
700,full,1971-09-02T00:00:00Z,0.280219235949561,0.00907822350215048,0.0088408201057687
700,sym,1971-09-02T00:00:00Z,0.478019502128313,0.0246086459120356,0.0243749632685072
700,asym,1971-09-02T00:00:00Z,-0.37601135591031,0.0107565644615397,0.0105195631593024
50,full,1971-09-02T00:00:00Z,0.0233003126337828,0.000136720708853844,-0.000102824877943331
50,sym,1971-09-02T00:00:00Z,0.192056025615082,0.00816665506862868,0.00792903328019279
50,asym,1971-09-02T00:00:00Z,-0.320150574121753,0.0286847471912919,0.0284520410933502
700,full,1971-09-03T00:00:00Z,0.137426158512876,0.00196399229637956,0.00172488448427988
700,sym,1971-09-03T00:00:00Z,0.220749062976213,0.00472052399284451,0.00448207658603883
700,asym,1971-09-03T00:00:00Z,-0.151157063820323,0.00156359596542721,0.0013243922270384
50,full,1971-09-03T00:00:00Z,0.237119461476977,0.0129904846790909,0.0127540185757556
50,sym,1971-09-03T00:00:00Z,0.0745748229643754,0.00112967352405458,0.000890365827246664
50,asym,1971-09-03T00:00:00Z,0.395579938230935,0.0401782598780767,0.0399483073768496
700,full,1971-09-04T00:00:00Z,-0.0418118188777893,0.000152942242012788,-8.659945845646e-05
700,sym,1971-09-04T00:00:00Z,-0.0348062480469687,9.87268450054479e-05,-0.000140827844298475
700,asym,1971-09-04T00:00:00Z,-0.0326322529086411,6.13041856956098e-05,-0.000178259469267195
50,full,1971-09-04T00:00:00Z,0.460486397384124,0.0248164347507756,0.0245828018889526
50,sym,1971-09-04T00:00:00Z,-0.139208366108478,0.00199394870954239,0.00175484807435056
50,asym,1971-09-04T00:00:00Z,1.32023923423313,0.226695395188526,0.226510128153354
700,full,1971-09-05T00:00:00Z,-0.0677433747174616,0.000371283331238703,0.000131793940565728
700,sym,1971-09-05T00:00:00Z,0.0133258900942143,1.33830702017113e-05,-0.000226192065622577
700,asym,1971-09-05T00:00:00Z,-0.222277531332401,0.00263044730559681,0.00239149916168335
50,full,1971-09-05T00:00:00Z,0.498124910033958,0.0186748053625152,0.0184397010993056
50,sym,1971-09-05T00:00:00Z,-0.301932833589336,0.00603222847377383,0.00579409532295283
50,asym,1971-09-05T00:00:00Z,1.72229440316126,0.248099561024069,0.247919421963462
700,full,1971-09-06T00:00:00Z,0.334987400585082,0.00829164733158838,0.00805405548859151
700,sym,1971-09-06T00:00:00Z,0.402108840493245,0.0111291661036118,0.0108922540686582
700,asym,1971-09-06T00:00:00Z,-0.0380337567584461,7.03378364976803e-05,-0.000169223654197914
50,full,1971-09-06T00:00:00Z,0.325593632737431,0.00651959747258646,0.00628158108482246
50,sym,1971-09-06T00:00:00Z,-0.434754958916713,0.0102196400135333,0.00998251007582695
50,asym,1971-09-06T00:00:00Z,1.58714875363344,0.17216144244167,0.171963110252509
700,full,1971-09-07T00:00:00Z,0.570715302486012,0.0288560668480349,0.0286234017945726
700,sym,1971-09-07T00:00:00Z,0.49120139400432,0.0199117204942335,0.0196769125691004
700,asym,1971-09-07T00:00:00Z,0.406274090273101,0.00962283488329174,0.00938556196400164
50,full,1971-09-07T00:00:00Z,0.269952083633513,0.00354096892710687,0.00330223892445403
50,sym,1971-09-07T00:00:00Z,-0.527218964271344,0.011874308510198,0.0116375749952268
50,asym,1971-09-07T00:00:00Z,1.64001830636903,0.145237174451155,0.145032391790506
700,full,1971-09-08T00:00:00Z,0.680939880951305,0.0463782273781237,0.0461497602548314
700,sym,1971-09-08T00:00:00Z,0.411843620462981,0.015803482361147,0.0155676901911329
700,asym,1971-09-08T00:00:00Z,0.908082521736847,0.054276760391367,0.0540501855855192
50,full,1971-09-08T00:00:00Z,0.935121326096399,0.0464465525086006,0.0462181017545299
50,sym,1971-09-08T00:00:00Z,-0.0110449135557154,5.69665261285213e-06,-0.000233880324710389
50,asym,1971-09-08T00:00:00Z,2.15308881662532,0.273635918038295,0.273461896935764
700,full,1971-09-09T00:00:00Z,0.599611842267093,0.0326326640697856,0.0324009038072245
700,sym,1971-09-09T00:00:00Z,0.1158890614371,0.00113550362181003,0.000896197321767378
700,asym,1971-09-09T00:00:00Z,1.39923184980106,0.116938675801865,0.116727113433825
50,full,1971-09-09T00:00:00Z,1.16044013288247,0.0911759333461344,0.0909581987829686
50,sym,1971-09-09T00:00:00Z,0.193057449181379,0.0022186326407948,0.0019795858350069
50,asym,1971-09-09T00:00:00Z,2.27003012795434,0.387730202301236,0.387583515718174
700,full,1971-09-10T00:00:00Z,0.693814931559793,0.0394609263857936,0.0392308020269977
700,sym,1971-09-10T00:00:00Z,0.198433654675432,0.00300678351220762,0.0027679255302987
700,asym,1971-09-10T00:00:00Z,1.46272941822272,0.115418297680077,0.115206371062367
50,full,1971-09-10T00:00:00Z,1.10424739372626,0.0917024553943955,0.0914848469745091
50,sym,1971-09-10T00:00:00Z,0.111258673072844,0.000818452507889034,0.000579070249266178
50,asym,1971-09-10T00:00:00Z,2.30091518995652,0.442467190472759,0.442333617686576
700,full,1971-09-11T00:00:00Z,1.24490481410622,0.122857316786889,0.122647172397044
700,sym,1971-09-11T00:00:00Z,1.0302694974099,0.0783830074796683,0.0781622080085327
700,asym,1971-09-11T00:00:00Z,0.986296752861463,0.0507470288465558,0.0505196083934764
50,full,1971-09-11T00:00:00Z,1.08172014008625,0.130445778434851,0.130237452076067
50,sym,1971-09-11T00:00:00Z,0.421447764453727,0.0174086558357259,0.0171732482305118
50,asym,1971-09-11T00:00:00Z,1.64670648615257,0.335941951995742,0.335782858069532
700,full,1971-09-12T00:00:00Z,1.32892318272605,0.163711191296732,0.163510834610411
700,sym,1971-09-12T00:00:00Z,1.27510210826539,0.140397717231175,0.140191775141388
700,asym,1971-09-12T00:00:00Z,0.62690795073433,0.0239746816617508,0.0237408471341182
50,full,1971-09-12T00:00:00Z,0.656359920821662,0.0390434312897028,0.038813206908124
50,sym,1971-09-12T00:00:00Z,-0.0352378200939104,9.89371672051043e-05,-0.000140617471710236
50,asym,1971-09-12T00:00:00Z,1.56466738723521,0.246569629819275,0.246389124220286
700,full,1971-09-13T00:00:00Z,1.03145527713039,0.0955385968963991,0.0953219075329339
700,sym,1971-09-13T00:00:00Z,1.1427642309124,0.109240288021847,0.109026881286826
700,asym,1971-09-13T00:00:00Z,0.114611116972657,0.000776243943848898,0.000536851572968122
50,full,1971-09-13T00:00:00Z,0.462884120528904,0.0185778597560141,0.0183427322667367
50,sym,1971-09-13T00:00:00Z,-0.0151346429776429,1.74611566924332e-05,-0.000222113002110502
50,asym,1971-09-13T00:00:00Z,1.08456559944997,0.113342925397549,0.113130501565589
700,full,1971-09-14T00:00:00Z,0.985458311715756,0.0886443058249892,0.088425964738699
700,sym,1971-09-14T00:00:00Z,1.05670951430308,0.09494608690592,0.0947292555898937
700,asym,1971-09-14T00:00:00Z,0.194773552188889,0.00227877255068987,0.00203974015312181
50,full,1971-09-14T00:00:00Z,-0.0185697590056377,3.41053030771255e-05,-0.000205464868148875
50,sym,1971-09-14T00:00:00Z,-0.0875028023451579,0.000665780138209504,0.000426361302593437
50,asym,1971-09-14T00:00:00Z,0.127733066821397,0.00179327836483634,0.00155412965337609
700,full,1971-09-15T00:00:00Z,1.04823982175163,0.108512600489762,0.108299019416568
700,sym,1971-09-15T00:00:00Z,1.20169821201245,0.132843771968549,0.13263602011708
700,asym,1971-09-15T00:00:00Z,0.0184602347056957,2.21462388773075e-05,-0.000217426797481268
50,full,1971-09-15T00:00:00Z,-0.315386854277611,0.00897917917165203,0.0087417520463936
50,sym,1971-09-15T00:00:00Z,-0.0825306236462417,0.000540576609109,0.000301127777438959
50,asym,1971-09-15T00:00:00Z,-0.558529387189687,0.0312948714338753,0.0310627906651724
700,full,1971-09-16T00:00:00Z,0.966295165509352,0.0932039263721716,0.0929866776722128
700,sym,1971-09-16T00:00:00Z,1.10293606535543,0.113111503808533,0.112899024532972
700,asym,1971-09-16T00:00:00Z,0.0287317134079564,5.4225595047086e-05,-0.000185339755792713
50,full,1971-09-16T00:00:00Z,-0.020484616453905,4.34209810056263e-05,-0.000196146958385546
50,sym,1971-09-16T00:00:00Z,0.115150159762458,0.00120628681387269,0.000966997471949949
50,asym,1971-09-16T00:00:00Z,-0.270491176061507,0.00841359908535178,0.00817603645935394
700,full,1971-09-17T00:00:00Z,0.85343224727266,0.0737999760664435,0.07357807860024
700,sym,1971-09-17T00:00:00Z,0.736632242135323,0.05121663913727,0.0509893311926456
700,asym,1971-09-17T00:00:00Z,0.602421442947089,0.0241983440681481,0.0239645631251841
50,full,1971-09-17T00:00:00Z,0.0623582332744492,0.000364922115558719,0.000125431200876269
50,sym,1971-09-17T00:00:00Z,0.0199903664593003,3.29709623688723e-05,-0.000206599480620628
50,asym,1971-09-17T00:00:00Z,0.10329491277761,0.00111276151627671,0.000873449767718082
700,full,1971-09-18T00:00:00Z,0.729720563443311,0.0511258158593225,0.0508984861554077
700,sym,1971-09-18T00:00:00Z,0.374774619987919,0.0125620041410341,0.0123254353830421
700,asym,1971-09-18T00:00:00Z,1.13489639283805,0.0813778465806675,0.0811577646081185
50,full,1971-09-18T00:00:00Z,-0.257151337165758,0.00450541666699977,0.00426691772513754
50,sym,1971-09-18T00:00:00Z,-0.254835024176652,0.0038900318198869,0.0036513854451431
50,asym,1971-09-18T00:00:00Z,-0.0909042886939594,0.000625687941247843,0.000386259500409603
700,full,1971-09-19T00:00:00Z,0.540883546528412,0.0343172598313037,0.0340859031614023
700,sym,1971-09-19T00:00:00Z,0.149839846075903,0.00245330307781266,0.00221431249397897
700,asym,1971-09-19T00:00:00Z,1.15210975094117,0.102461202054877,0.102246171197679
50,full,1971-09-19T00:00:00Z,-0.190344112419238,0.00199967129832701,0.00176057203414359
50,sym,1971-09-19T00:00:00Z,-0.165453807543197,0.00132834468376397,0.00108908458426316
50,asym,1971-09-19T00:00:00Z,-0.112330069637627,0.000773933106741231,0.000534540182233978
700,full,1971-09-20T00:00:00Z,0.104743594079332,0.00112256567125968,0.00088325627156427
700,sym,1971-09-20T00:00:00Z,-0.20062676125023,0.00383641909113841,0.0035977598719461
700,asym,1971-09-20T00:00:00Z,0.781110485383151,0.0410817020976445,0.0408519660416066
50,full,1971-09-20T00:00:00Z,0.113814197632241,0.000863823193312019,0.000624451804522752
50,sym,1971-09-20T00:00:00Z,-0.225498459256206,0.00298123814451634,0.00274237404249067
50,asym,1971-09-20T00:00:00Z,0.697701030350939,0.0360746693256865,0.0358437336930381
700,full,1971-09-21T00:00:00Z,-0.426041649917639,0.0161535228781894,0.0159178145703022
700,sym,1971-09-21T00:00:00Z,-0.590140026057615,0.028871196577807,0.0286385351491002
700,asym,1971-09-21T00:00:00Z,0.239680313179355,0.00336429865903865,0.00312552633001595
50,full,1971-09-21T00:00:00Z,0.158596149298542,0.001958061048004,0.00171895181490567
50,sym,1971-09-21T00:00:00Z,-0.342338869449675,0.00802104418068983,0.00778338750703878
50,asym,1971-09-21T00:00:00Z,1.02686336918733,0.0912216506187474,0.0910039270084501
700,full,1971-09-22T00:00:00Z,-0.892036514084061,0.0547088854961728,0.0544824142181413
700,sym,1971-09-22T00:00:00Z,-1.12930323510568,0.0816780298774386,0.0814580198223063
700,asym,1971-09-22T00:00:00Z,0.243497817941699,0.00268255991964594,0.00244362426078626
50,full,1971-09-22T00:00:00Z,-0.521990535290171,0.0208944818685596,0.0206599093917672
50,sym,1971-09-22T00:00:00Z,-0.795337146921545,0.0426467967650198,0.0424174356717675
50,asym,1971-09-22T00:00:00Z,0.355865439090529,0.0107921910678392,0.0105551983009652
700,full,1971-09-23T00:00:00Z,-1.19352218199395,0.0827358699341481,0.0825161133145828
700,sym,1971-09-23T00:00:00Z,-1.61498395878863,0.141110970627723,0.140905199418003
700,asym,1971-09-23T00:00:00Z,0.578511005001133,0.0127915383702818,0.0125550246037199
50,full,1971-09-23T00:00:00Z,-1.25646444086122,0.0891408322392715,0.0889226101099565
50,sym,1971-09-23T00:00:00Z,-1.38135736987201,0.0947252830186728,0.0945083988028173
