lev,term,time,estimate,r.squared,adj.r.squared
700,full,1994-02-01T00:00:00Z,0.365851310575669,0.0228712856228359,0.0226371867454097
700,sym,1994-02-01T00:00:00Z,0.741221183065363,0.0874517485446259,0.0872331217474397
700,asym,1994-02-01T00:00:00Z,-0.775510846693124,0.0676275696499763,0.0674041934088766
50,full,1994-02-01T00:00:00Z,0.191869112450044,0.0611645669683848,0.0609396423318175
50,sym,1994-02-01T00:00:00Z,0.399836012095126,0.233523784272827,0.23334015317179
50,asym,1994-02-01T00:00:00Z,-0.339719261336004,0.213089360576376,0.212900833829988
700,full,1994-02-02T00:00:00Z,0.046858416861432,0.000391655039422401,0.000152170529369444
700,sym,1994-02-02T00:00:00Z,0.333493693512051,0.0184797142913964,0.0182445632885913
700,asym,1994-02-02T00:00:00Z,-0.678988940870028,0.0541153631658599,0.0538887496927324
50,full,1994-02-02T00:00:00Z,0.135426409218333,0.0334730212679487,0.0332414623367719
50,sym,1994-02-02T00:00:00Z,0.348376981090189,0.194744240558424,0.194551318718596
50,asym,1994-02-02T00:00:00Z,-0.368369779586693,0.275224966021596,0.275051325620547
700,full,1994-02-03T00:00:00Z,-0.169312041136271,0.00504316050971421,0.00480479039963022
700,sym,1994-02-03T00:00:00Z,0.0717669808867888,0.00084404958097728,0.000604673454858706
700,asym,1994-02-03T00:00:00Z,-0.648997253093209,0.0487617740210608,0.0485338779439215
50,full,1994-02-03T00:00:00Z,0.0807610996527131,0.0105919307518649,0.0103548900069566
50,sym,1994-02-03T00:00:00Z,0.220065987434965,0.0691439312537998,0.0689209183000992
50,asym,1994-02-03T00:00:00Z,-0.243605675084715,0.10709695919832,0.106883038968133
700,full,1994-02-04T00:00:00Z,-0.0476491922008633,0.00042547146893035,0.000185995060561606
700,sym,1994-02-04T00:00:00Z,0.252027859106666,0.0110878658726912,0.0108509439430966
700,asym,1994-02-04T00:00:00Z,-0.745961365594466,0.0686212632391475,0.0683981250655105
50,full,1994-02-04T00:00:00Z,0.148727695136912,0.0301301075716078,0.0298977477507099
50,sym,1994-02-04T00:00:00Z,0.19048122579496,0.0434509098144092,0.0432217413692283
50,asym,1994-02-04T00:00:00Z,-0.0311763577273046,0.00147129375234911,0.00123206790034924
700,full,1994-02-05T00:00:00Z,0.179634286601886,0.005263321601921,0.0050250042376665
700,sym,1994-02-05T00:00:00Z,0.362248210048752,0.0199381767639824,0.0197033751771984
