lev,term,time,estimate,r.squared,adj.r.squared
700,full,1993-07-01T00:00:00Z,-0.0184610704317075,2.09503986728921e-05,-0.000218622924183176
700,sym,1993-07-01T00:00:00Z,0.132598633029766,0.00100681141898495,0.000767474287077685
700,asym,1993-07-01T00:00:00Z,-0.373945590824661,0.00565668567792621,0.00541846255518486
50,full,1993-07-01T00:00:00Z,0.454103867927869,0.0271032884815549,0.0268702035003573
50,sym,1993-07-01T00:00:00Z,0.289504894410003,0.0096850293098999,0.00944777129104746
50,asym,1993-07-01T00:00:00Z,0.472479034786981,0.0326068106906889,0.0323750442342181
700,full,1993-07-02T00:00:00Z,-0.151042494777757,0.00148600412693256,0.00124678179921978
700,sym,1993-07-02T00:00:00Z,-0.182577494192747,0.00202258929769628,0.00178349552416912
700,asym,1993-07-02T00:00:00Z,0.0202364397175954,1.75532124984112e-05,-0.000222020924250055
50,full,1993-07-02T00:00:00Z,0.496171346833189,0.0254349196009054,0.0252014349146573
50,sym,1993-07-02T00:00:00Z,0.141705161990101,0.00182396240507543,0.0015848210448467
50,asym,1993-07-02T00:00:00Z,0.855623634524428,0.0840551261289008,0.0838356855745474
700,full,1993-07-03T00:00:00Z,0.18655869458468,0.0024474878992512,0.00220849592222661
700,sym,1993-07-03T00:00:00Z,-0.0880591842042694,0.000507961019085568,0.000268504373426515
700,asym,1993-07-03T00:00:00Z,0.736930616423862,0.0251309811931411,0.0248974236898333
50,full,1993-07-03T00:00:00Z,0.642881250676808,0.0405431695400038,0.0403133044632286
50,sym,1993-07-03T00:00:00Z,0.0913944099182766,0.000720398794107346,0.000480993043938227
50,asym,1993-07-03T00:00:00Z,1.28783078053759,0.180802916337193,0.180606654458022
700,full,1993-07-04T00:00:00Z,0.46186786546153,0.0145876581429564,0.0143515746877917
700,sym,1993-07-04T00:00:00Z,0.186699044704978,0.00222037219304794,0.001981325804019
700,asym,1993-07-04T00:00:00Z,0.841051234211035,0.0318318344848018,0.0315998823608163
50,full,1993-07-04T00:00:00Z,0.753952327253864,0.0644343903830987,0.0642102491254042
50,sym,1993-07-04T00:00:00Z,0.175111082965129,0.00305586914063383,0.00281702291857855
50,asym,1993-07-04T00:00:00Z,1.37831423414638,0.239308478750702,0.239126233537178
700,full,1993-07-05T00:00:00Z,0.729771949646781,0.0331735269384169,0.0329418962548852
700,sym,1993-07-05T00:00:00Z,0.565188768785673,0.0185351398109246,0.0183000020868737
700,asym,1993-07-05T00:00:00Z,0.672361295523529,0.0185305967544163,0.0182954579419473
50,full,1993-07-05T00:00:00Z,0.573857361895175,0.0486818523439611,0.048453937119319
50,sym,1993-07-05T00:00:00Z,0.206714838950245,0.00555366935439183,0.00531542155117049
50,asym,1993-07-05T00:00:00Z,0.906362696530167,0.134956832694895,0.134749587087012
700,full,1993-07-06T00:00:00Z,1.28820480667395,0.101320928907308,0.10110562486536
700,sym,1993-07-06T00:00:00Z,1.08779781632357,0.0673003314107583,0.0670768767704638
700,asym,1993-07-06T00:00:00Z,0.967889257023147,0.03763980382582,0.0374092431655003
50,full,1993-07-06T00:00:00Z,0.603699452055961,0.0496788570433107,0.0494511806794015
50,sym,1993-07-06T00:00:00Z,0.621681429012047,0.0463173126864459,0.0460888309693128
50,asym,1993-07-06T00:00:00Z,0.167893927079954,0.00427003720362229,0.00403148186993851
700,full,1993-07-07T00:00:00Z,1.15611998445537,0.0764001122821028,0.076178837752223
700,sym,1993-07-07T00:00:00Z,0.976020645670904,0.0507221546876307,0.0504947282752416
700,asym,1993-07-07T00:00:00Z,0.869232989514218,0.0284202085999125,0.0281874391242536
50,full,1993-07-07T00:00:00Z,0.584470015647851,0.0367535495757853,0.0365227765881417
50,sym,1993-07-07T00:00:00Z,0.868539829127728,0.0713562186711156,0.0711337357335669
50,asym,1993-07-07T00:00:00Z,-0.355713134835933,0.0151288623815093,0.014892908587159
700,full,1993-07-08T00:00:00Z,0.97298080346459,0.0574019701199509,0.0571761440466687
700,sym,1993-07-08T00:00:00Z,0.813388323330367,0.0373684967062834,0.0371378710466539
700,asym,1993-07-08T00:00:00Z,0.751032417252453,0.0225062065826481,0.0222720202401907
50,full,1993-07-08T00:00:00Z,0.233507643226124,0.00542466091889171,0.00518638220804335
50,sym,1993-07-08T00:00:00Z,0.779266310117629,0.0531153112320476,0.0528884581681357
50,asym,1993-07-08T00:00:00Z,-0.982232514334383,0.106667142255054,0.106453119050036
700,full,1993-07-09T00:00:00Z,1.03520610439903,0.073050848055361,0.0728287711143105
700,sym,1993-07-09T00:00:00Z,0.673656888767567,0.0288164600732285,0.0285837855308406
700,asym,1993-07-09T00:00:00Z,1.26498913202643,0.0717813930546659,0.071559011979691
50,full,1993-07-09T00:00:00Z,-0.0853169075706169,0.000570746604665828,0.000331305001073257
50,sym,1993-07-09T00:00:00Z,0.685292417548946,0.0323744584205681,0.0321426362975256
50,asym,1993-07-09T00:00:00Z,-1.52635800389051,0.20301007619438,0.202819134669749
700,full,1993-07-10T00:00:00Z,0.812859132507909,0.051591887642642,0.0513646695994323
700,sym,1993-07-10T00:00:00Z,0.244374446423556,0.00434364102753781,0.00410510332773606
700,asym,1993-07-10T00:00:00Z,1.68480333433363,0.145853194701101,0.145648559625562
50,full,1993-07-10T00:00:00Z,-0.187574312688815,0.00281527280793104,0.00257636894420499
50,sym,1993-07-10T00:00:00Z,0.485913249005802,0.0166099671220014,0.0163743681682691
50,asym,1993-07-10T00:00:00Z,-1.37195863986302,0.167373789007139,0.167174309799905
700,full,1993-07-11T00:00:00Z,1.0881477391423,0.0941503417442936,0.0939333197849607
700,sym,1993-07-11T00:00:00Z,0.518791069446218,0.0199352947368483,0.019700492459593
700,asym,1993-07-11T00:00:00Z,1.78969636008707,0.167599053804807,0.16739962856614
50,full,1993-07-11T00:00:00Z,-0.137416197278214,0.00171001030079676,0.00147084164011169
50,sym,1993-07-11T00:00:00Z,0.507403001160338,0.0204977631566278,0.020263095634624
50,asym,1993-07-11T00:00:00Z,-1.2993881558778,0.169915240138812,0.169716369808227
700,full,1993-07-12T00:00:00Z,1.48903798612353,0.177224813683573,0.1770276945685
700,sym,1993-07-12T00:00:00Z,0.834497303011406,0.0518506678722417,0.0516235118271704
700,asym,1993-07-12T00:00:00Z,2.146346752966,0.242314512958002,0.24213298792517
50,full,1993-07-12T00:00:00Z,-0.313723286813031,0.00863198668512677,0.00839447638006807
50,sym,1993-07-12T00:00:00Z,0.708920098925356,0.0387515752321358,0.0385212809281664
50,asym,1993-07-12T00:00:00Z,-2.09293449218509,0.426933438834881,0.426796144498234
700,full,1993-07-13T00:00:00Z,1.91984221363888,0.316331591344512,0.316167799200607
700,sym,1993-07-13T00:00:00Z,1.58332460141888,0.200420858294386,0.200229296449224
700,asym,1993-07-13T00:00:00Z,1.53442947647378,0.132975624398749,0.132767904136267
50,full,1993-07-13T00:00:00Z,-0.405177703614521,0.0139275798722054,0.013691338276583
50,sym,1993-07-13T00:00:00Z,0.772137984192956,0.0444684455546741,0.0442395208890187
50,asym,1993-07-13T00:00:00Z,-2.42427116219561,0.554087844655114,0.553981013760206
700,full,1993-07-14T00:00:00Z,2.03361110464451,0.323351464054402,0.323189353719964
700,sym,1993-07-14T00:00:00Z,2.02987294861584,0.300101550666689,0.299933870156547
700,asym,1993-07-14T00:00:00Z,0.768296646214548,0.0303713136761599,0.0301390116430205
50,full,1993-07-14T00:00:00Z,-0.158597884357184,0.00256482771844802,0.00232586385350264
50,sym,1993-07-14T00:00:00Z,0.705154691224443,0.0445768885268432,0.0443479898417754
50,asym,1993-07-14T00:00:00Z,-1.7320057197632,0.339933303455063,0.339775165770218
700,full,1993-07-15T00:00:00Z,2.08084952194751,0.358263102595623,0.358109356333667
700,sym,1993-07-15T00:00:00Z,2.11993418129743,0.346383337667001,0.346226745270658
700,asym,1993-07-15T00:00:00Z,0.681878975124608,0.0253164036863974,0.0250828906063031
50,full,1993-07-15T00:00:00Z,-0.0536019646606313,0.0002738101629427,3.4297419809759e-05
50,sym,1993-07-15T00:00:00Z,0.665913663796457,0.0371536540712153,0.0369229769399435
50,asym,1993-07-15T00:00:00Z,-1.41640040380142,0.212467194392298,0.212278518588367
700,full,1993-07-16T00:00:00Z,2.12616418649136,0.310159023020762,0.309993752063173
700,sym,1993-07-16T00:00:00Z,2.01425988207979,0.259306458806275,0.259129004675658
700,asym,1993-07-16T00:00:00Z,1.06567800256524,0.0512754529736727,0.0510481591195695
50,full,1993-07-16T00:00:00Z,-0.00665371347119128,3.64753129644679e-06,-0.000235929936952095
50,sym,1993-07-16T00:00:00Z,0.498626765149084,0.0180094124236783,0.0177741487467314
50,asym,1993-07-16T00:00:00Z,-0.984256390136158,0.0886990513429896,0.0884807233725399
700,full,1993-07-17T00:00:00Z,2.38728061016424,0.391267175737652,0.391121336536823
700,sym,1993-07-17T00:00:00Z,2.10679689619983,0.283859425411626,0.283687853640043
700,asym,1993-07-17T00:00:00Z,1.57278514369648,0.111756283530327,0.111543479573338
50,full,1993-07-17T00:00:00Z,-0.0078707671748456,4.33103276753499e-06,-0.000235246271728773
50,sym,1993-07-17T00:00:00Z,0.289956679698352,0.00516774537834852,0.00492940511610096
50,asym,1993-07-17T00:00:00Z,-0.581477008729114,0.0262696378167319,0.0260363531108901
700,full,1993-07-18T00:00:00Z,2.77691851594037,0.507780758093484,0.50766283302355
700,sym,1993-07-18T00:00:00Z,2.51294819757957,0.387354445517019,0.38720766891077
700,asym,1993-07-18T00:00:00Z,1.67812451402761,0.1220295501993,0.121819207494508
50,full,1993-07-18T00:00:00Z,0.326391281513939,0.00845217940520249,0.00821462602221379
50,sym,1993-07-18T00:00:00Z,0.449392454688773,0.0140870706825685,0.0138508672974902
50,asym,1993-07-18T00:00:00Z,-0.12938773837602,0.00147607866497834,0.00123685395933992
700,full,1993-07-19T00:00:00Z,2.72316360442802,0.435734801001646,0.435599615280755
700,sym,1993-07-19T00:00:00Z,2.53542838826309,0.351859257540395,0.351703977055858
700,asym,1993-07-19T00:00:00Z,1.47281565662475,0.0838761029189208,0.0836566194744836
50,full,1993-07-19T00:00:00Z,0.63298916622892,0.0422610829326678,0.042031629430735
50,sym,1993-07-19T00:00:00Z,0.780995675394761,0.0565617527300675,0.056335725358896
50,asym,1993-07-19T00:00:00Z,-0.0749695424429648,0.00065879370369959,0.000419373194285089
700,full,1993-07-20T00:00:00Z,2.4213134274687,0.373429738989184,0.37327962632483
700,sym,1993-07-20T00:00:00Z,2.3668571634283,0.332385817676304,0.332225871777328
700,asym,1993-07-20T00:00:00Z,1.03627633642686,0.0450116281632004,0.0447828336323339
50,full,1993-07-20T00:00:00Z,0.536537608794743,0.0404274228774244,0.0401975300702556
50,sym,1993-07-20T00:00:00Z,0.906327840195011,0.101420066984483,0.10120478669387
50,asym,1993-07-20T00:00:00Z,-0.538417371284847,0.0452423856079729,0.0450136463615924
700,full,1993-07-21T00:00:00Z,2.32895788320428,0.393986829842895,0.393841642212287
700,sym,1993-07-21T00:00:00Z,2.16088851586179,0.315947310710688,0.315783426501467
700,asym,1993-07-21T00:00:00Z,1.27786058309286,0.0780534426932501,0.0778325642655293
50,full,1993-07-21T00:00:00Z,0.760560812966316,0.11418374353406,0.113971521143915
50,sym,1993-07-21T00:00:00Z,1.20254415633273,0.250966633347776,0.250787181175603
50,asym,1993-07-21T00:00:00Z,-0.603454357835286,0.0798834650404054,0.0796630250464046
700,full,1993-07-22T00:00:00Z,2.12445146323463,0.353013177166572,0.352858173136185
700,sym,1993-07-22T00:00:00Z,1.71454714882875,0.214184313391738,0.213996048972331
700,asym,1993-07-22T00:00:00Z,1.78913598201687,0.16475957785819,0.164559472342584
50,full,1993-07-22T00:00:00Z,1.03241331826748,0.282299071183382,0.28212712558472
50,sym,1993-07-22T00:00:00Z,1.26441813006695,0.372272721792012,0.372122331931397
50,asym,1993-07-22T00:00:00Z,-0.104015629022806,0.00318442557960641,0.00294561015688943
