lev,term,time,estimate,r.squared,adj.r.squared
700,full,2017-04-01T00:00:00Z,0.74928662176348,0.0701229712221374,0.0699001928252093
700,sym,2017-04-01T00:00:00Z,0.50338884199172,0.0294824131350497,0.0292498981405924
700,asym,2017-04-01T00:00:00Z,0.877229603347045,0.0632495719923039,0.0630251468777836
50,full,2017-04-01T00:00:00Z,0.837331718141112,0.399333650503039,0.39918974385486
50,sym,2017-04-01T00:00:00Z,0.763267271557501,0.291723648997544,0.29155396132361
50,asym,2017-04-01T00:00:00Z,0.425287755734172,0.114482270340472,0.114270119470884
700,full,2017-04-02T00:00:00Z,0.239416396084355,0.00679541680778462,0.0065574665003596
700,sym,2017-04-02T00:00:00Z,0.119299408747575,0.00157172445220877,0.00133252266122952
700,asym,2017-04-02T00:00:00Z,0.381249058537485,0.0113394649193679,0.0111026032674559
50,full,2017-04-02T00:00:00Z,0.741044832537574,0.235059342042808,0.234876078828156
50,sym,2017-04-02T00:00:00Z,0.71085541527484,0.190164145127047,0.189970125995549
50,asym,2017-04-02T00:00:00Z,0.307663667630637,0.0450269600941339,0.044798169236466
700,full,2017-04-03T00:00:00Z,-0.0483406373393293,0.000235442492609206,-4.07944258662418e-06
700,sym,2017-04-03T00:00:00Z,-0.150900829794109,0.00213714930715914,0.00189808297972915
700,asym,2017-04-03T00:00:00Z,0.231159457127279,0.00354282837930009,0.00330409882213178
50,full,2017-04-03T00:00:00Z,0.507475130731527,0.09213848535243,0.0919209813958781
50,sym,2017-04-03T00:00:00Z,0.590588046061055,0.10971307265546,0.109499779189398
50,asym,2017-04-03T00:00:00Z,0.00897965875932361,3.20599513133901e-05,-0.000207510709934411
700,full,2017-04-04T00:00:00Z,0.176928904881621,0.00272821327092465,0.00248928854961916
700,sym,2017-04-04T00:00:00Z,-0.0519657822034529,0.000219233633268368,-2.02921852190396e-05
700,asym,2017-04-04T00:00:00Z,0.62223468625187,0.0222052594841841,0.0219710010413198
50,full,2017-04-04T00:00:00Z,0.19227876240294,0.0131159352150906,0.0128794991669868
50,sym,2017-04-04T00:00:00Z,0.417568268173704,0.0543837482077417,0.0541571990338576
50,asym,2017-04-04T00:00:00Z,-0.373248383628426,0.0549242518233498,0.0546978321424259
700,full,2017-04-05T00:00:00Z,0.360017901012375,0.0104911592677505,0.0102540943801769
700,sym,2017-04-05T00:00:00Z,0.113477693158768,0.000970929712725166,0.000731583984338258
700,asym,2017-04-05T00:00:00Z,0.733463881131436,0.0286549353973085,0.0284222221571065
50,full,2017-04-05T00:00:00Z,0.0012065001409569,5.81296678237031e-07,-0.00023899690617335
50,sym,2017-04-05T00:00:00Z,0.280132509915522,0.0275516520747543,0.0273186745117632
50,asym,2017-04-05T00:00:00Z,-0.541691811793433,0.130220476704293,0.130012096368094
700,full,2017-04-06T00:00:00Z,0.315705787360693,0.009893936554632,0.00965672858543087
700,sym,2017-04-06T00:00:00Z,0.132138712596415,0.00161456555299322,0.00137537402581378
700,asym,2017-04-06T00:00:00Z,0.563905016445559,0.0207722064792826,0.0205376047079552
50,full,2017-04-06T00:00:00Z,0.101343862102865,0.00569795529158312,0.00545974205614741
50,sym,2017-04-06T00:00:00Z,0.316479018728223,0.0488530311957657,0.0486251569818691
50,asym,2017-04-06T00:00:00Z,-0.38406724440355,0.0909432198737934,0.0907254295575197
700,full,2017-04-07T00:00:00Z,0.695588826280229,0.0611120940113773,0.0608871568034259
700,sym,2017-04-07T00:00:00Z,0.586497388359273,0.0404711589860827,0.0402412766571383
700,asym,2017-04-07T00:00:00Z,0.524762621656983,0.0228883474446681,0.0226542526548847
50,full,2017-04-07T00:00:00Z,0.38898093192935,0.0979617946413285,0.0977456858235616
50,sym,2017-04-07T00:00:00Z,0.46673821023192,0.12400076200876,0.123790891563626
50,asym,2017-04-07T00:00:00Z,-0.0204254628870437,0.000300175729232133,6.0669302717753e-05
700,full,2017-04-08T00:00:00Z,1.18093391012799,0.186314864495742,0.186119923159972
700,sym,2017-04-08T00:00:00Z,1.1387900414285,0.161389451222255,0.161188538297296
700,asym,2017-04-08T00:00:00Z,0.543284781022075,0.0259488476996768,0.0257154861394706
50,full,2017-04-08T00:00:00Z,0.58282928042948,0.210258452059728,0.210069247088971
