lev,term,time,estimate,r.squared,adj.r.squared
700,full,1986-09-01T00:00:00Z,0.496351783048472,0.0223685695647428,0.0221343502474368
700,sym,1986-09-01T00:00:00Z,0.139524303425845,0.00164645653879125,0.00140727265200125
700,asym,1986-09-01T00:00:00Z,1.05234406687533,0.0661669679243278,0.0659432417546881
50,full,1986-09-01T00:00:00Z,-0.275451001897854,0.0097721422818765,0.00953490513340549
50,sym,1986-09-01T00:00:00Z,-0.564771101656164,0.0361179868188165,0.0358870615641014
50,asym,1986-09-01T00:00:00Z,0.469747116182581,0.0315835516492655,0.03135154004209
700,full,1986-09-02T00:00:00Z,0.425079864686657,0.0152816555156297,0.015045738327205
700,sym,1986-09-02T00:00:00Z,0.0259766216958911,5.31601481819077e-05,-0.000186405457915706
700,asym,1986-09-02T00:00:00Z,1.12845998873584,0.0708709653664315,0.0706483661727003
50,full,1986-09-02T00:00:00Z,-0.390843310165612,0.0149363228948011,0.0147003229721597
50,sym,1986-09-02T00:00:00Z,-0.712742162297456,0.0436697556436484,0.0434406396291883
50,asym,1986-09-02T00:00:00Z,0.494292788815377,0.0265484107995798,0.0263151928817073
700,full,1986-09-03T00:00:00Z,0.0887342564015477,0.000676349795020959,0.000436933491665625
700,sym,1986-09-03T00:00:00Z,-0.217497799162402,0.00378520995077547,0.00354653846298214
700,asym,1986-09-03T00:00:00Z,0.777227484917993,0.0341469339533705,0.0339155364770777
50,full,1986-09-03T00:00:00Z,-0.374103871804505,0.00904140187192226,0.00880398965387519
50,sym,1986-09-03T00:00:00Z,-1.05328556639782,0.0630116955902335,0.0627872134856791
50,asym,1986-09-03T00:00:00Z,1.19430217821605,0.102402714191672,0.102187669322049
700,full,1986-09-04T00:00:00Z,0.127514994363878,0.00126481307950077,0.00102553775920355
700,sym,1986-09-04T00:00:00Z,0.125972507021951,0.00114986508296722,0.000910562223619515
700,asym,1986-09-04T00:00:00Z,0.0513535367950275,0.000134992995686867,-0.000104553005032759
50,full,1986-09-04T00:00:00Z,-0.229496696898753,0.00281825705407979,0.00257935390531461
50,sym,1986-09-04T00:00:00Z,-1.30175467562248,0.0797193134746029,0.0794988341534421
50,asym,1986-09-04T00:00:00Z,2.00684008256549,0.239488635336686,0.239306433284778
700,full,1986-09-05T00:00:00Z,0.695830989198275,0.0339028966825906,0.033671440740253
700,sym,1986-09-05T00:00:00Z,0.995042556550143,0.0645808994553967,0.0643567932981028
700,asym,1986-09-05T00:00:00Z,-0.467264865550796,0.0100605612022914,0.00982339315274705
50,full,1986-09-05T00:00:00Z,-0.178712509680664,0.00130449940058686,0.0010652335882726
50,sym,1986-09-05T00:00:00Z,-1.37705896131116,0.0680952127690008,0.0678719485650643
50,asym,1986-09-05T00:00:00Z,2.2689584786068,0.233678483314547,0.23349488927605
700,full,1986-09-06T00:00:00Z,0.885496417340827,0.0535870873017771,0.0533603472651939
700,sym,1986-09-06T00:00:00Z,1.34265889068655,0.114764990308515,0.114552907172508
700,asym,1986-09-06T00:00:00Z,-0.780254671489546,0.0273795288361418,0.0271465100361504
50,full,1986-09-06T00:00:00Z,-0.407336658713605,0.00620918431715878,0.00597109356112557
50,sym,1986-09-06T00:00:00Z,-1.47414704578929,0.0714968165066761,0.0712743672533236
50,asym,1986-09-06T00:00:00Z,1.93649861683358,0.155952949405643,0.155750734012592
700,full,1986-09-07T00:00:00Z,0.843260392570503,0.0480835765443931,0.0478555179858269
700,sym,1986-09-07T00:00:00Z,1.32614193657436,0.110775796817029,0.110562757956659
700,asym,1986-09-07T00:00:00Z,-0.858516421906183,0.0327972366260467,0.0325655157915058
50,full,1986-09-07T00:00:00Z,-0.654550141622487,0.0178380372468082,0.0176027325120806
50,sym,1986-09-07T00:00:00Z,-1.5015576906874,0.0825320823196415,0.0823122768769773
50,asym,1986-09-07T00:00:00Z,1.42624486793023,0.0941198150920181,0.0939027858191604
700,full,1986-09-08T00:00:00Z,1.02395013656346,0.0688911169922548,0.0686680434697327
700,sym,1986-09-08T00:00:00Z,1.5313932095465,0.143539209230838,0.143334019774496
