lev,term,time,estimate,r.squared,adj.r.squared
700,full,2004-12-01T00:00:00Z,-1.63009692583746,0.215188924722113,0.215000900985823
700,sym,2004-12-01T00:00:00Z,-1.46118835703418,0.161063439837793,0.160862448807567
700,asym,2004-12-01T00:00:00Z,-1.01899209597986,0.0553351854112727,0.0551088641811365
50,full,2004-12-01T00:00:00Z,-0.429012854463876,0.0436327206569498,0.043403595769709
50,sym,2004-12-01T00:00:00Z,-0.354095284412905,0.0261330141138271,0.0258996966759051
50,asym,2004-12-01T00:00:00Z,-0.289751236000937,0.0221184113014594,0.0218841320516514
700,full,2004-12-02T00:00:00Z,-1.11538576698741,0.110499331264683,0.110286226169155
700,sym,2004-12-02T00:00:00Z,-0.69300013390446,0.0397344856423431,0.0395044268224203
700,asym,2004-12-02T00:00:00Z,-1.44274661115451,0.121662366261468,0.121451935587357
50,full,2004-12-02T00:00:00Z,-0.478639790365469,0.04504472419193,0.0448159375901551
50,sym,2004-12-02T00:00:00Z,-0.302736255594818,0.0158428290529804,0.0156070463095815
50,asym,2004-12-02T00:00:00Z,-0.502693668059542,0.055215983782289,0.054989633994024
700,full,2004-12-03T00:00:00Z,-0.615292569124588,0.0402775527838065,0.0400476240710091
700,sym,2004-12-03T00:00:00Z,-0.0103470889722231,1.06102986332512e-05,-0.000228965501486877
700,asym,2004-12-03T00:00:00Z,-1.69963979570213,0.202246119581042,0.202054995028953
50,full,2004-12-03T00:00:00Z,-0.462386239074247,0.041852065234056,0.0416225137403412
50,sym,2004-12-03T00:00:00Z,-0.180619134810283,0.00561451363150134,0.00537628040525107
50,asym,2004-12-03T00:00:00Z,-0.702980050123048,0.107504029926152,0.107290207221295
700,full,2004-12-04T00:00:00Z,0.074940991630614,0.00084806775896773,0.000608692595517546
700,sym,2004-12-04T00:00:00Z,0.451233097238518,0.0286407958290759,0.0284080792013397
700,asym,2004-12-04T00:00:00Z,-0.886358067113491,0.0780686673117738,0.0778477925315418
50,full,2004-12-04T00:00:00Z,-0.239212505897367,0.0137766831750589,0.0135404054278558
50,sym,2004-12-04T00:00:00Z,-0.020926760880786,9.26954605968699e-05,-0.00014686067369607
50,asym,2004-12-04T00:00:00Z,-0.504616936907712,0.0681290303189618,0.0679057742169779
700,full,2004-12-05T00:00:00Z,0.105498854580996,0.00128864503273884,0.00104937542206152
700,sym,2004-12-05T00:00:00Z,0.252243898607075,0.00686231517747782,0.00662438089745332
700,asym,2004-12-05T00:00:00Z,-0.317183295935399,0.0076652285879445,0.00742748666858373
50,full,2004-12-05T00:00:00Z,-0.163721132264948,0.00671546989580218,0.00647750043482842
50,sym,2004-12-05T00:00:00Z,-0.0712011124232126,0.0011166524387427,0.000877341622364858
50,asym,2004-12-05T00:00:00Z,-0.234824225488853,0.015352686317011,0.0151167861460281
700,full,2004-12-06T00:00:00Z,-0.118229611494851,0.00160890439879657,0.00136971151532717
700,sym,2004-12-06T00:00:00Z,-0.0668610784146478,0.000479309430321928,0.000239845920362636
700,asym,2004-12-06T00:00:00Z,-0.16895716348727,0.00216220871714845,0.00192314839341023
50,full,2004-12-06T00:00:00Z,-0.328350715266893,0.0240331876712537,0.0237993671603939
50,sym,2004-12-06T00:00:00Z,-0.204192355609246,0.00817131469094456,0.00793369401885324
50,asym,2004-12-06T00:00:00Z,-0.35162916309566,0.0306292858016937,0.0303970455730884
700,full,2004-12-07T00:00:00Z,0.209198279023585,0.00637274553566902,0.00613469396536137
700,sym,2004-12-07T00:00:00Z,0.181431737363604,0.00446507117920059,0.00422656257143317
700,asym,2004-12-07T00:00:00Z,0.145569276093863,0.00203056308799598,0.00179147122481638
50,full,2004-12-07T00:00:00Z,-0.430013748650208,0.0421087505624529,0.0418792605649835
50,sym,2004-12-07T00:00:00Z,-0.266276698690924,0.0141955274473186,0.013959350046132
50,asym,2004-12-07T00:00:00Z,-0.462709625381099,0.054182169712732,0.0539555722450062
700,full,2004-12-08T00:00:00Z,0.259837173318108,0.00894554717340845,0.00870811199065169
700,sym,2004-12-08T00:00:00Z,0.240110917083725,0.00711573330582138,0.00687785973929178
700,asym,2004-12-08T00:00:00Z,0.144937686255301,0.0018316128111262,0.00159247328376899
50,full,2004-12-08T00:00:00Z,-0.401066319190056,0.0404229980259669,0.0401931041586995
50,sym,2004-12-08T00:00:00Z,-0.260573892912403,0.0150015271262037,0.0147655428250839
50,asym,2004-12-08T00:00:00Z,-0.407807028076667,0.0464448109863774,0.0462163598150757
700,full,2004-12-09T00:00:00Z,-0.238267310612297,0.00652298804331841,0.00628497246786153
700,sym,2004-12-09T00:00:00Z,-0.260394186483783,0.0072572440869304,0.00701940442331916
700,asym,2004-12-09T00:00:00Z,-0.0351878279648388,9.36201336908526e-05,-0.000145935779070516
50,full,2004-12-09T00:00:00Z,-0.376945878771192,0.0425510652475627,0.0423216812191122
50,sym,2004-12-09T00:00:00Z,-0.231303157674049,0.0140861754866348,0.0138499718870867
50,asym,2004-12-09T00:00:00Z,-0.409712274098437,0.0558652876376001,0.0556390934084765
700,full,2004-12-10T00:00:00Z,-1.04616536147408,0.107985113469412,0.107771406021753
700,sym,2004-12-10T00:00:00Z,-1.03890659365933,0.099199098805053,0.0989832864185663
700,asym,2004-12-10T00:00:00Z,-0.408205474238028,0.0108190105754106,0.0105820242339096
50,full,2004-12-10T00:00:00Z,-0.463417920081445,0.069612547456133,0.0693896467727253
50,sym,2004-12-10T00:00:00Z,-0.325053868378742,0.0301113405388654,0.0298789762217928
50,asym,2004-12-10T00:00:00Z,-0.424620550295928,0.0649494606603583,0.0647254428023469
