lev,term,time,estimate,r.squared,adj.r.squared
700,full,1963-03-01T00:00:00Z,0.0544756745560999,0.000402232489163268,0.000162750513238219
700,sym,1963-03-01T00:00:00Z,0.637718381984025,0.0513477348165342,0.0511204582795952
700,asym,1963-03-01T00:00:00Z,-1.39685879643252,0.174037809068152,0.173839926415797
50,full,1963-03-01T00:00:00Z,-0.200584137155277,0.0464135303427932,0.0461850716773267
50,sym,1963-03-01T00:00:00Z,-0.455395847368316,0.210332846564142,0.210143659416697
50,asym,1963-03-01T00:00:00Z,0.427834669096842,0.234657821406898,0.234474461996598
700,full,1963-03-02T00:00:00Z,0.157698494532707,0.00375797356314878,0.00351929555010688
700,sym,1963-03-02T00:00:00Z,0.775267559514118,0.0846044788238059,0.0843851698824604
700,asym,1963-03-02T00:00:00Z,-1.44173048395307,0.206696664586737,0.206506606288842
50,full,1963-03-02T00:00:00Z,-0.203984001774321,0.0812316398042939,0.0810115228037679
50,sym,1963-03-02T00:00:00Z,-0.296749008643498,0.151143366739429,0.150939999074537
50,asym,1963-03-02T00:00:00Z,0.111751940317458,0.0270941045182392,0.0268610173367629
700,full,1963-03-03T00:00:00Z,0.117732091635825,0.00218125610609687,0.0019422003457007
700,sym,1963-03-03T00:00:00Z,0.73215856074776,0.0785812142466317,0.0783604622615447
700,asym,1963-03-03T00:00:00Z,-1.44901518941451,0.217435022002554,0.217247536382526
50,full,1963-03-03T00:00:00Z,-0.198474388187455,0.0937249037918523,0.0935077799068
50,sym,1963-03-03T00:00:00Z,-0.099549211026815,0.0207299969186173,0.0204953850347933
50,asym,1963-03-03T00:00:00Z,-0.258949798331005,0.177300053068141,0.177102951978794
700,full,1963-03-04T00:00:00Z,0.308590948962999,0.021694754987206,0.0214603742385205
700,sym,1963-03-04T00:00:00Z,0.772755435941856,0.126725503308447,0.126516285652315
700,asym,1963-03-04T00:00:00Z,-1.01264622135681,0.153734222212394,0.153531475260361
50,full,1963-03-04T00:00:00Z,-0.133860861411235,0.0359506347927299,0.0357196694440938
50,sym,1963-03-04T00:00:00Z,0.0269279295097658,0.00127903606121682,0.00103976414843798
50,asym,1963-03-04T00:00:00Z,-0.357472671952562,0.284915894150092,0.284744575485538
700,full,1963-03-05T00:00:00Z,0.0575889211265451,0.00072877977787067,0.000489376035603728
700,sym,1963-03-05T00:00:00Z,0.512422226832639,0.0537484386198373,0.0535217372395354
700,asym,1963-03-05T00:00:00Z,-1.08368004272858,0.169819383251854,0.169620489956035
50,full,1963-03-05T00:00:00Z,-0.00654817417051995,0.000116612591136822,-0.000122937813129775
50,sym,1963-03-05T00:00:00Z,0.0931105520388411,0.0207290947641741,0.0204944826642134
50,asym,1963-03-05T00:00:00Z,-0.195888517690256,0.115972391315026,0.115760597446151
700,full,1963-03-06T00:00:00Z,-0.241526307152163,0.00898122742610208,0.00874380079156112
700,sym,1963-03-06T00:00:00Z,0.282775336046296,0.0114678332980985,0.0112310024004698
700,asym,1963-03-06T00:00:00Z,-1.36414765187073,0.188536851936576,0.188342442940873
50,full,1963-03-06T00:00:00Z,-0.112149947191605,0.0384901301227465,0.0382597731821913
50,sym,1963-03-06T00:00:00Z,0.0347660882878733,0.00325192426852428,0.00301312501703133
50,asym,1963-03-06T00:00:00Z,-0.323215910786136,0.355278025966586,0.35512356454492
700,full,1963-03-07T00:00:00Z,-0.0376254447012141,0.000206346631570931,-3.31822743631083e-05
700,sym,1963-03-07T00:00:00Z,0.393161836301971,0.0209878675870296,0.0207533174834329
700,asym,1963-03-07T00:00:00Z,-1.06079827585638,0.107936017790947,0.107722298581026
50,full,1963-03-07T00:00:00Z,-0.10888651091758,0.0369614010238551,0.0367306778329169
50,sym,1963-03-07T00:00:00Z,0.00408413590468307,4.5717046456617e-05,-0.000193850342846913
50,asym,1963-03-07T00:00:00Z,-0.256145990867962,0.227303979204985,0.227118857973361
700,full,1963-03-08T00:00:00Z,0.210624563336378,0.00621758097093472,0.00597949222655791
700,sym,1963-03-08T00:00:00Z,0.495192809589396,0.0320142682267962,0.0317823598099842
700,asym,1963-03-08T00:00:00Z,-0.612827100107059,0.0346374585126107,0.0344061785553784
50,full,1963-03-08T00:00:00Z,-0.00549125051390288,5.8848601887207e-05,-0.000180715641380225
50,sym,1963-03-08T00:00:00Z,0.0904826343728193,0.0140475841283676,0.013811371283166
50,asym,1963-03-08T00:00:00Z,-0.188371844306754,0.0769586192346703,0.0767374785109604
700,full,1963-03-09T00:00:00Z,0.408648570239973,0.0212576618851714,0.0210231764184453
700,sym,1963-03-09T00:00:00Z,0.588615865701256,0.0410838335428779,0.0408540979974881
700,asym,1963-03-09T00:00:00Z,-0.284732921922241,0.00679137290184151,0.00655342162558403
50,full,1963-03-09T00:00:00Z,0.0750406862166957,0.00736997588625588,0.00713216323074217
50,sym,1963-03-09T00:00:00Z,0.188921384268131,0.0410688218752288,0.0408390827333685
50,asym,1963-03-09T00:00:00Z,-0.196115403775457,0.0559406538043404,0.055714477631318
700,full,1963-03-10T00:00:00Z,0.0447548267533985,0.000241801272042985,2.28086027298513e-06
700,sym,1963-03-10T00:00:00Z,0.126921559806572,0.00181151163376192,0.00157236729059795
700,asym,1963-03-10T00:00:00Z,-0.182944968329594,0.00265880470921676,0.00241986335912303
50,full,1963-03-10T00:00:00Z,-0.0611855357263606,0.00489975268483966,0.00466134821734687
50,sym,1963-03-10T00:00:00Z,0.0755579583737814,0.00656923181897995,0.00633122732253022
50,asym,1963-03-10T00:00:00Z,-0.286321440262004,0.119238366381903,0.11902735496992
700,full,1963-03-11T00:00:00Z,-0.307224079440303,0.0118143077316184,0.0115775598417601
700,sym,1963-03-11T00:00:00Z,-0.226281519516499,0.00597018039516206,0.00573203237896536
700,asym,1963-03-11T00:00:00Z,-0.311375627296397,0.00798608055994943,0.00774841550977223
50,full,1963-03-11T00:00:00Z,-0.184914748581853,0.0418927335075805,0.0416631917571031
50,sym,1963-03-11T00:00:00Z,-0.084841876355963,0.00775342622927633,0.00751570544016023
50,asym,1963-03-11T00:00:00Z,-0.256624341847137,0.0896649984427648,0.0894469018923197
700,full,1963-03-12T00:00:00Z,-0.176695248396843,0.00433592761770973,0.00409738806994198
700,sym,1963-03-12T00:00:00Z,-0.134312500751135,0.0023337625043125,0.00209474328114634
700,asym,1963-03-12T00:00:00Z,-0.168950122590889,0.00260865102412544,0.00236969765829509
50,full,1963-03-12T00:00:00Z,-0.234455893190273,0.0633542670856572,0.0631298670538137
50,sym,1963-03-12T00:00:00Z,-0.103133632321554,0.0107778398185868,0.0105408436134643
50,asym,1963-03-12T00:00:00Z,-0.334003788913775,0.142885448675268,0.142680102592056
700,full,1963-03-13T00:00:00Z,-0.17374734723945,0.0038035326372351,0.00356486553916058
700,sym,1963-03-13T00:00:00Z,-0.114838002640562,0.00154779538729022,0.00130858786342525
700,asym,1963-03-13T00:00:00Z,-0.208006841228271,0.00358734132167249,0.00334862242884093
50,full,1963-03-13T00:00:00Z,0.0378328412273005,0.00195120338486621,0.00171209250882043
50,sym,1963-03-13T00:00:00Z,0.135236851342212,0.0219195815819486,0.021685254696846
50,asym,1963-03-13T00:00:00Z,-0.176594480244796,0.0472444205292912,0.047016160927118
700,full,1963-03-14T00:00:00Z,-0.645209121864726,0.0520289983930067,0.0518018850720659
700,sym,1963-03-14T00:00:00Z,-0.53016818870308,0.0327237679501653,0.0324920295141208
700,asym,1963-03-14T00:00:00Z,-0.520410654485851,0.0222742713929587,0.0220400294838531
50,full,1963-03-14T00:00:00Z,0.0802904791917564,0.00890196889134098,0.00866452326817158
50,sym,1963-03-14T00:00:00Z,0.107286903974438,0.013974263605821,0.0137380331946102
50,asym,1963-03-14T00:00:00Z,-0.025490495506799,0.000997117135710934,0.000757777681263283
700,full,1963-03-15T00:00:00Z,-0.790214977825847,0.0820292242150554,0.0818092982984803
