lev,term,time,estimate,r.squared,adj.r.squared
700,full,1994-06-01T00:00:00Z,-1.75987818881858,0.162487728030243,0.162287078228621
700,sym,1994-06-01T00:00:00Z,-1.578267776957,0.121732974336345,0.1215225605784
700,asym,1994-06-01T00:00:00Z,-1.09830734291733,0.0416456651626999,0.0414160642199981
50,full,1994-06-01T00:00:00Z,-1.30001908877312,0.118211258458036,0.118000000973239
50,sym,1994-06-01T00:00:00Z,-1.737181245471,0.185578294680786,0.185383176878841
50,asym,1994-06-01T00:00:00Z,0.41282706206643,0.0132472993964946,0.0130108948204036
700,full,1994-06-02T00:00:00Z,-0.932456102774075,0.0543355624641108,0.0541090017459661
700,sym,1994-06-02T00:00:00Z,-0.643041047123617,0.0240711186297985,0.0238373072063749
700,asym,1994-06-02T00:00:00Z,-1.05135350979107,0.0454560394868923,0.0452273514273539
50,full,1994-06-02T00:00:00Z,-0.816743416695726,0.0876069357215804,0.0873883461038807
50,sym,1994-06-02T00:00:00Z,-1.11470207069718,0.143470414782277,0.143265208844275
50,asym,1994-06-02T00:00:00Z,0.304662775556607,0.0135468288910969,0.0133104960757857
700,full,1994-06-03T00:00:00Z,-0.512557294352573,0.0191656064807126,0.0189306198028211
700,sym,1994-06-03T00:00:00Z,-0.196198598809229,0.00261589939898788,0.0023769477697112
700,asym,1994-06-03T00:00:00Z,-0.960060757465856,0.0442488355634589,0.044019858284006
50,full,1994-06-03T00:00:00Z,-0.579067802255541,0.0669563809165442,0.0667328438731605
50,sym,1994-06-03T00:00:00Z,-0.676773543934334,0.0804076585260669,0.0801873441174723
50,asym,1994-06-03T00:00:00Z,-0.00467330519734987,4.84633104003152e-06,-0.000234730850001919
700,full,1994-06-04T00:00:00Z,-0.304290634458951,0.00869181033365507,0.00845431436104693
700,sym,1994-06-04T00:00:00Z,-0.112901240100855,0.00111460759814896,0.000875296291871552
700,asym,1994-06-04T00:00:00Z,-0.578650484563393,0.0206838982121217,0.0204492752840459
50,full,1994-06-04T00:00:00Z,-0.423010155567658,0.0367124008756455,0.0364816180296647
50,sym,1994-06-04T00:00:00Z,-0.454835469805106,0.037316197479605,0.0370855592902134
50,asym,1994-06-04T00:00:00Z,-0.0802778218856904,0.00146937961999449,0.0012301533094099
700,full,1994-06-05T00:00:00Z,-0.107604452893927,0.00113504063808512,0.000895734227121636
700,sym,1994-06-05T00:00:00Z,0.021515880495722,4.22727669939782e-05,-0.00019729544748448
700,asym,1994-06-05T00:00:00Z,-0.353916196921777,0.00808013246723183,0.00784248994985448
50,full,1994-06-05T00:00:00Z,-0.283875233755167,0.0146342223929148,0.014398150093536
50,sym,1994-06-05T00:00:00Z,-0.328850418345758,0.0172658900707204,0.017030448261921
